Target Gene Symbol,condition,n_sgrnas,gene_zscore,empirical_pvalue,FDR
RAD21,Jacquere A375,3,-6.406054104157878,2.0375153952027853e-18,2.8861174346333713e-17
RAD18,Jacquere A375,3,-0.863326989158003,0.18592980174808346,0.3438421181185797
CADPS,Jacquere A375,3,0.04738062595746755,0.4958856647909634,0.498775070402927
SLC52A2,Jacquere A375,3,-1.4665659037515553,0.0840276450420362,0.23059785309712447
RAD17,Jacquere A375,3,-8.505154993489285,1.6581001093964329e-62,5.471730361008228e-61
B4GALNT4,Jacquere A375,3,-1.7323241847422202,0.05944980295754889,0.19116008015702832
RAD1,Jacquere A375,3,-8.345735064576745,4.2673548099899426e-58,1.2593741545643476e-56
RACK1,Jacquere A375,3,-9.43724382101854,8.48600272849382e-92,6.979243871934511e-90
CALCA,Jacquere A375,3,1.2396421920740377,0.09719115748661658,0.24925056450429262
SLC5A3,Jacquere A375,3,-1.3929206268611718,0.09263527157765096,0.24302376255178584
RABGAP1L,Jacquere A375,3,-0.6512216955242006,0.2410041798022444,0.3857484869294579
CALCRL,Jacquere A375,3,1.368092870405405,0.07239197523958676,0.21358249758186756
RAB6B,Jacquere A375,3,0.7688587608152332,0.23052067790100111,0.3792401774360005
SLC66A1,Jacquere A375,3,-0.5098412145830541,0.2835892526206901,0.41142677308284076
RAB6A,Jacquere A375,3,0.40297789705930914,0.36262558573820763,0.44907421662773217
RAB5IF,Jacquere A375,4,-0.26340394558548696,0.3699647798857889,0.4515549418692295
CALD1,Jacquere A375,3,-0.1606231911426128,0.41030453585589133,0.46739349008306474
B3GNT9,Jacquere A375,3,0.7059880174637798,0.2522042462430673,0.3916328555040141
RAB5C,Jacquere A375,5,-3.919679540450047,0.001643904342592421,0.01279405382183316
SLC66A2,Jacquere A375,3,-0.7204919537361318,0.2218639896347756,0.37336283575702306
RAB5B,Jacquere A375,3,-0.9491450614927994,0.16665544651667424,0.3257726319334234
RAB5A,Jacquere A375,3,-2.3919835673652483,0.01959236289731339,0.09177270382297854
CALHM1,Jacquere A375,3,-0.6035187638206376,0.25483616876553605,0.39337727731595135
SLC66A3,Jacquere A375,3,0.5248067281300363,0.3172372417546102,0.429204161062853
RAB4B-EGLN2,Jacquere A375,5,0.1269770769870055,0.47132598597548214,0.49044041159484547
RAB4B,Jacquere A375,5,0.1269770769870055,0.47132598597548214,0.49044041159484547
SLC6A1,Jacquere A375,3,0.2597361894200364,0.4179365645586935,0.47050475064606395
RAB4A,Jacquere A375,3,0.2762462859532116,0.41143950949008595,0.4681395759488516
CALHM2,Jacquere A375,3,-0.6710720893760043,0.23540533426497898,0.38220150274449866
RAB44,Jacquere A375,3,0.8027619978496349,0.21908632148656498,0.3711165114450191
B3GNT8,Jacquere A375,3,0.24243461088322846,0.42478035150837556,0.4731691994424301
SLC6A11,Jacquere A375,3,-0.39053823690353223,0.32342893022532676,0.43195930870520083
RAB6C,Jacquere A375,4,-1.2845268845787212,0.10707976299322396,0.2632517079079156
RAB6C-AS1,Jacquere A375,2,-0.009552773385836672,0.4722754795441527,0.4907548188270018
SLC5A9,Jacquere A375,3,0.35894048066167694,0.37938386564575,0.4553808388690321
B3GNTL1,Jacquere A375,3,0.35415959585738477,0.3812157466930022,0.4560275639349878
RABGAP1,Jacquere A375,3,-0.15124056888674842,0.41408263123718175,0.46899376620175104
SLC5A4,Jacquere A375,3,-1.6069542219180175,0.06998947614238904,0.20894852479432816
RABEPK,Jacquere A375,3,0.3622601016421553,0.3781133742720511,0.4550267811151039
CALCB,Jacquere A375,3,-3.1603390486713048,0.004743301269577376,0.030197287590817752
RABEP2,Jacquere A375,3,0.3676605077596644,0.37604909306797035,0.4541984745364076
SLC5A5,Jacquere A375,3,-0.3230829571407399,0.3476091733787494,0.4433709455352058
RABEP1,Jacquere A375,3,-0.5577579439963778,0.2686137145050264,0.40172782690175896
RABAC1,Jacquere A375,3,0.03687493375166058,0.4915332287584899,0.49720377465921717
CALCOCO1,Jacquere A375,3,-0.2230999743434545,0.38553171737799974,0.45807390685787464
B4GALNT1,Jacquere A375,3,-1.9508717023791424,0.0435923347881552,0.16008753061091469
SLC7A2,Jacquere A375,3,-0.40531619352415105,0.318291338314474,0.429711114454308
RAB9B,Jacquere A375,3,0.9034258583254563,0.18646108253947388,0.344404396797101
RAB9A,Jacquere A375,3,-0.38033613434962416,0.3270094238467772,0.4336707774158882
RAB8B,Jacquere A375,3,-0.5146589173832855,0.28205765824791884,0.41068973103428186
CALCOCO2,Jacquere A375,3,-1.5823248326615804,0.07225462560304885,0.21326622627223446
SLC5A7,Jacquere A375,3,0.19288032589126167,0.444578524562283,0.4807144744612509
RAB8A,Jacquere A375,3,-1.686504823920352,0.06313419477433849,0.19834830898973768
RAB7B,Jacquere A375,3,-2.266576607013344,0.025071523958724185,0.11001371372985697
SLC5A8,Jacquere A375,3,0.6598359339545182,0.26845483682859783,0.4016335753449491
RAB7A,Jacquere A375,3,-3.841192247874388,0.001866787003287805,0.014238444796104938
CALCR,Jacquere A375,3,1.3495401392062023,0.07564801682534868,0.2186542161732926
RAB6D,Jacquere A375,4,-1.3546188471698244,0.0974911298230267,0.24963748744792463
SLC5A6,Jacquere A375,3,0.2620220690584485,0.41703506335191515,0.47002099437049344
SLC22A15,Jacquere A375,3,-0.69819514706964,0.22790329281891664,0.3770372657355833
RNF122,Jacquere A375,3,-0.33618610569567703,0.34281955564135974,0.44124902776560165
RNF123,Jacquere A375,5,-1.2271633332738523,0.11562309320521243,0.2741236217565813
SGTB,Jacquere A375,3,-1.4337416496461035,0.08774863078692406,0.23615588109847876
SAXO4,Jacquere A375,3,-0.20939671646941593,0.3909027282093617,0.45950722895542884
SAXO3,Jacquere A375,3,-0.6093492954426554,0.25311675170678555,0.3923191849727067
SH2B1,Jacquere A375,3,-0.9419759254455418,0.16819909343780415,0.32714458955597775
SAXO2,Jacquere A375,3,-1.2326223686056383,0.11478254258688877,0.2730154434649919
BRINP1,Jacquere A375,3,0.350975126884313,0.3824373381760428,0.45654954156978633
SAXO1,Jacquere A375,3,-2.0407870481188195,0.03772292715553655,0.14574178661863021
BHMT2,Jacquere A375,3,-0.7811230092949698,0.20602601005927063,0.36174314501015004
SH2B2,Jacquere A375,3,0.8369362882159143,0.20777311124513245,0.36321779926762776
SAV1,Jacquere A375,3,5.397186080151121,0.0,0.0
SATL1,Jacquere A375,3,0.8763995270193927,0.19500503249502918,0.3520675085844289
BRINP2,Jacquere A375,3,0.43142772140585106,0.35190437571415323,0.4449445208126932
SATB2,Jacquere A375,3,0.3445001415972169,0.3849246955564175,0.4576777493562492
SH2B3,Jacquere A375,3,-0.29828556112323273,0.35679240303264254,0.4467589991708747
SATB1,Jacquere A375,3,-0.12110666560906959,0.42630111805115467,0.47375937073381874
SAT2,Jacquere A375,3,0.22663645058384013,0.4310607973985235,0.4756958113167917
BRINP3,Jacquere A375,3,-0.120375147754299,0.4265991908652314,0.4738500673237137
SH2D1A,Jacquere A375,3,-0.6658653623253445,0.2368650271214373,0.38297408273957456
SAT1-DT,Jacquere A375,3,1.061260720739691,0.14035254499947628,0.30112645625317364
BHMT,Jacquere A375,3,-2.5473990904703734,0.014340119685589237,0.07248284888244831
SAT1,Jacquere A375,6,1.9101161664516462,0.018439016206046783,0.08780464202785158
SAXO5,Jacquere A375,4,0.7394983680176803,0.24057505913513852,0.38541050810030236
SH2D1B,Jacquere A375,3,1.2852180453724846,0.08778713455678985,0.23618987024761323
BRICD5,Jacquere A375,3,0.12024688189364446,0.4740809972160796,0.491380888871003
SBDS,Jacquere A375,3,-8.12445273786119,2.89946567818796e-52,7.595526200675349e-51
BRF1,Jacquere A375,3,-9.079697132355056,7.45211787401913e-80,3.9043577572546156e-78
SC5D,Jacquere A375,3,0.6535238565425551,0.2706963447344424,0.4034491633715061
SGSH,Jacquere A375,3,-1.4077058343584279,0.09083147018432294,0.24042514131592613
SBSPON,Jacquere A375,3,0.2566890690669789,0.41913926281186176,0.4710405178541865
SBSN,Jacquere A375,3,-0.02607221238295524,0.46542540665999343,0.48853512223637324
BRF2,Jacquere A375,3,-8.910536036631724,1.6443375549126804e-74,7.330083734809279e-73
BICD1,Jacquere A375,3,-1.8496659159724376,0.05064297997450086,0.17460020010459454
SBNO2,Jacquere A375,3,0.842447870453451,0.2059700936639091,0.36167489386415813
SGSM1,Jacquere A375,3,0.21937798474715658,0.43395628324433777,0.47717252568472285
SBNO1,Jacquere A375,3,-9.52876272376377,5.3696853156895776e-95,4.9538849005920495e-93
SBK3,Jacquere A375,2,0.5312515606629787,0.3148723576392311,0.4277111936973846
BRI3,Jacquere A375,3,-1.7132532143273373,0.06096319291760322,0.19411144498943186
SGSM2,Jacquere A375,3,-0.2510433112443129,0.3747008724849821,0.4538404739646574
SBK2,Jacquere A375,3,-0.2726724918786854,0.3664364859618742,0.45022673975825184
SBK1,Jacquere A375,3,-1.369856297022392,0.09552740875253353,0.24668655082306928
SGSM3,Jacquere A375,3,0.3587898949954511,0.3794415267575325,0.4553808388690321
SBF2,Jacquere A375,3,-0.06067106622946163,0.451108421853909,0.48304807458953536
BRI3BP,Jacquere A375,3,0.7140845338707484,0.24938047852050976,0.3901460247073435
SBF1,Jacquere A375,3,0.7437944341408679,0.2390956631346896,0.38417165500946376
BICC1,Jacquere A375,3,2.004437747193562,0.014549062758335783,0.0732076269075473
SGTA,Jacquere A375,3,-0.08125460625448061,0.4426233311665607,0.4799685437460779
SAYSD1,Jacquere A375,3,-0.6474347624926593,0.24208272598772418,0.3862510987843837
SCAF1,Jacquere A375,3,0.514240137868917,0.3211221512338033,0.4308771295706382
SASS6,Jacquere A375,3,-6.791148637491797,3.036921106668457e-24,4.7522440237756625e-23
SASH3,Jacquere A375,3,1.4538744220456281,0.0587448673328811,0.1899419132320539
SAP30L-AS1,Jacquere A375,1,-1.8447236699857144,0.05099910868501902,0.17536057157469107
BRMS1L,Jacquere A375,3,-0.6445840380219361,0.24289684348243767,0.3866051250468498
SH2D6,Jacquere A375,3,0.45268230108837393,0.34394524572829904,0.4418048410381244
SAP30L,Jacquere A375,3,0.7476271932037672,0.2377781292947298,0.383341106760579
SAP30BP,Jacquere A375,3,-6.877778160607076,1.0767851351270632e-25,1.7244002854536718e-24
SH2D7,Jacquere A375,2,-1.59624811759963,0.0709649391855059,0.21074948139639602
SAP30,Jacquere A375,3,-1.1056593105228465,0.1358829380211137,0.2960267003973318
BROX,Jacquere A375,3,-2.5223594373846545,0.01507972166095873,0.07527090423991609
SAP25,Jacquere A375,3,-0.3701142299489587,0.3306244272942847,0.43560740163935263
BHLHE40,Jacquere A375,3,0.7613283936704051,0.23308661194764962,0.3810236534187844
SH3BGR,Jacquere A375,3,1.6872439840307676,0.03244063900537006,0.1313525285981007
SAP18,Jacquere A375,3,-8.345774646810108,4.2568208657750456e-58,1.25801506895377e-56
SAP130,Jacquere A375,3,-2.1719657231207647,0.02996186307425421,0.12473234698304887
BRPF1,Jacquere A375,3,-3.4007533428899426,0.003509071462470233,0.023988075825436817
SANBR,Jacquere A375,3,-0.019230209083203154,0.468261871428632,0.4894596695409066
SH3BGRL,Jacquere A375,3,0.08415520946727964,0.4889158085135985,0.49622830906317994
SAMSN1,Jacquere A375,3,0.5328461316071313,0.31428778135630087,0.42746016439495327
SAMM50,Jacquere A375,3,-7.145263839024267,1.6977303366285892e-30,2.9772016539604983e-29
BRPF3,Jacquere A375,3,1.175219644743656,0.11161962375240958,0.2697559447775842
SH3BGRL2,Jacquere A375,3,-0.38255403899955737,0.3262286959680692,0.43348028678980904
SAMHD1,Jacquere A375,3,-0.39923280363845504,0.3203992438950703,0.4303408592072994
SAPCD1,Jacquere A375,3,1.4202492291003819,0.06382087735199676,0.19954272122465047
BRIP1,Jacquere A375,3,-1.980410098624759,0.04162099724785453,0.1552938175843547
SH2D5,Jacquere A375,3,0.010734594375290278,0.4806923488330504,0.4934662095067432
BHLHE40-AS1,Jacquere A375,1,0.5719086762401148,0.3000345237671055,0.42005806714802757
SH2D2A,Jacquere A375,3,-0.9379581721873542,0.16906946318504693,0.32801361793211214
SASH1,Jacquere A375,3,-0.08705551625840421,0.4402379194464428,0.47904891429168406
SART3,Jacquere A375,3,-8.797540025643578,4.738647144140573e-71,1.9299300144245454e-69
BRIX1,Jacquere A375,3,-7.271504352823572,6.210804206781237e-33,1.1273486267210528e-31
SART1,Jacquere A375,3,-3.3521230396320267,0.0037219874191307257,0.02504021910162805
SH2D3A,Jacquere A375,3,-2.8375814371497583,0.008127336158244973,0.04650861541040995
SARS2,Jacquere A375,3,-8.69824919857381,4.396489722050706e-68,1.6540623300034386e-66
BHLHE41,Jacquere A375,3,0.9978183921870704,0.15805656089424136,0.3168967786542295
SARS1,Jacquere A375,3,-9.707575664962512,2.0581842818442583e-101,2.4673792246583792e-99
BRK1,Jacquere A375,3,-3.636121792470766,0.002561543777600175,0.0187102917097756
SH2D3C,Jacquere A375,2,0.4284281422601065,0.35303104113299416,0.44536406707645504
SARNP,Jacquere A375,3,-1.9496842966498003,0.04367241666399954,0.16021525055211033
SARM1,Jacquere A375,3,-1.5228277883696737,0.07805743431176636,0.22211354414125925
SH2D4A,Jacquere A375,3,-1.4791179725398158,0.08265211702604046,0.22906570985478605
SARDH,Jacquere A375,3,0.6204746874124373,0.2825000287466175,0.41102359503390545
BRME1,Jacquere A375,3,-5.127316937597275,2.9646125264774647e-06,3.058148429719267e-05
SARAF,Jacquere A375,3,-0.44211297543855127,0.3057496794924623,0.42336873199886177
SH2D4B,Jacquere A375,3,0.08952217501245538,0.4867039479565484,0.49546483279082515
SAR1B,Jacquere A375,2,-0.4357568896189329,0.3078905557860309,0.42450485401064264
SAR1A,Jacquere A375,3,0.9563549702836699,0.17024481077092427,0.3291692564784865
BRMS1,Jacquere A375,3,0.17218738042887136,0.45292873087874885,0.4838058825176951
SAPCD2,Jacquere A375,3,-2.1113906926616806,0.0334145599869024,0.13375279161706885
BHLHE23,Jacquere A375,3,0.3567097598054087,0.38023829182095337,0.4556808685208839
SGPP2,Jacquere A375,3,0.6287115631566385,0.27954793518461934,0.4092540110861348
SCAF4,Jacquere A375,3,-2.698315685741015,0.010625314134053323,0.05761336219639537
SCGB2B2,Jacquere A375,3,0.0739604375898858,0.4931222000437915,0.49767229311435013
BRCA1,Jacquere A375,3,-2.1279068416053772,0.032449689189464344,0.1313525285981007
SGCA,Jacquere A375,3,-0.22031339253154955,0.38662084896990456,0.4584605893626657
SCGB2A2,Jacquere A375,3,-2.1124561958752,0.033351799388615946,0.1336023846001589
SCGB2A1,Jacquere A375,3,-1.3718470243773164,0.09527398607191737,0.24654279960112543
SGCB,Jacquere A375,3,-0.7399929971693093,0.21667655282459727,0.3700028000759987
SCGB1D4,Jacquere A375,3,1.0436024233313137,0.14516156946036227,0.3055737442836733
BRCA2,Jacquere A375,3,-4.462621396858195,0.00048041710274287635,0.004283180883655921
SCGB1D2,Jacquere A375,3,0.787327161387834,0.22426728172116617,0.37482772530939695
SGCD,Jacquere A375,3,1.1432421973412725,0.11927249772533673,0.2778029371605486
SCGB1D1,Jacquere A375,3,-1.5207601561296498,0.07826816414580018,0.22230959838673978
SCGB1C2,Jacquere A375,3,-2.5077743363313862,0.015528471691141545,0.07691378170269199
BRCC3,Jacquere A375,3,0.3798204690373727,0.3714125166660778,0.45238517829846187
BICRAL,Jacquere A375,3,1.132869212594851,0.12182433233191596,0.280792034587746
SCGB1C1,Jacquere A375,3,-2.0271189134115426,0.03858913259779865,0.14781000362157945
SGCE,Jacquere A375,3,-0.17359059288367248,0.4051057971553116,0.465983248489643
SCGB1A1,Jacquere A375,3,1.3342585186902236,0.07841224112896374,0.22246681969721643
SCG5,Jacquere A375,3,-3.265582539069214,0.004134529507521978,0.027194848611317067
BRD1,Jacquere A375,3,-1.383148001787572,0.09384898072020856,0.24474145751475798
SGCG,Jacquere A375,3,0.007357259918641486,0.47929110827691457,0.4932693614175971
SCG3,Jacquere A375,3,-0.3007684945567063,0.35586598506358097,0.4462862669312294
BID,Jacquere A375,3,1.34491092259037,0.07647751663944559,0.21988840454910516
SCG2,Jacquere A375,3,-0.4566475760846113,0.3008938962497527,0.42066678658398965
SCGB3A1,Jacquere A375,3,0.25612428844552837,0.4193623047159374,0.4711165154472403
BRAT1,Jacquere A375,3,-5.467831935350345,1.97749419083281e-08,2.2283828590165374e-07
SFTPD,Jacquere A375,3,-0.17880900814892556,0.4030215465433093,0.465397570130582
SCML4,Jacquere A375,3,1.3580797898863073,0.07413570822059865,0.21668154965555875
SCML2,Jacquere A375,3,0.13801844208437095,0.4668148450008683,0.4890571644373784
BPY2C,Jacquere A375,3,0.8156077485617957,0.2148075189145005,0.3686681655494908
SCML1,Jacquere A375,3,0.4521638769298536,0.3441388801713464,0.44187286677526466
SFXN1,Jacquere A375,3,0.2707721087693084,0.41359006444426943,0.46892693440785216
SCMH1,Jacquere A375,3,0.6635772449326307,0.2671282900466738,0.4007502663208425
SCLY,Jacquere A375,3,1.620103697383166,0.03853611106058686,0.147710759571493
SFXN2,Jacquere A375,3,0.11879902363046826,0.4746741820914582,0.49142352033398556
SCLT1,Jacquere A375,3,-0.6194072823565311,0.25016959250606424,0.3905413370163967
BRAF,Jacquere A375,3,-6.745296608851918,1.6954922344204515e-23,2.61838789826547e-22
SCIRT,Jacquere A375,1,1.0213877201388555,0.15134249739922528,0.3120529056762376
BIK,Jacquere A375,3,1.7676095019048932,0.02642612773391607,0.11434257838212991
SFXN3,Jacquere A375,3,0.23314533486192474,0.42846963244439795,0.4747886423357457
SCIN,Jacquere A375,3,-0.39320189727207544,0.3224986325108121,0.43163229993988406
SCIMP,Jacquere A375,3,-2.162081136189467,0.030508828401709272,0.12630004377912465
BRAP,Jacquere A375,3,-1.1773899207527159,0.12355916467308989,0.2830402585769507
SCHIP1,Jacquere A375,3,-0.2744717893856941,0.3657538690851342,0.44998732232373523
SFXN4,Jacquere A375,3,-0.3086645034896185,0.35293002795678163,0.4453178185401325
SCGN,Jacquere A375,3,-0.6176041407402824,0.250696184011212,0.3906658835986417
SCGB3A2,Jacquere A375,3,-0.5438676004831433,0.2728963316586364,0.4053046308857427
SFXN5,Jacquere A375,3,0.6169348269551296,0.28377072875853976,0.4115299404215136
SCAF11,Jacquere A375,3,0.21407899970686964,0.43607401973607635,0.4779104230972982
SGCZ,Jacquere A375,3,0.9158773701513446,0.18258303705229822,0.340993535833836
BRD10,Jacquere A375,3,-0.1164024950092191,0.4282190422508311,0.4746828888057875
SCAP,Jacquere A375,3,-7.910685253829431,5.97770316030962e-47,1.415634858913056e-45
BICDL1,Jacquere A375,3,-1.2299852575400765,0.11518786004383888,0.2735502184969465
SCAND3,Jacquere A375,3,1.4099974602177068,0.0654381923268928,0.20211590244144703
BRD7,Jacquere A375,3,-2.3879484384858856,0.01975079785650983,0.09227040504563673
SGMS2,Jacquere A375,3,0.4648936187288116,0.3393913018049632,0.43935965060090987
SCAND1,Jacquere A375,3,-2.9511559032708035,0.0066048590294168754,0.039378618641527585
SGO1,Jacquere A375,3,-6.890323391608936,6.574282719551102e-26,1.059223272787812e-24
SCAMP5,Jacquere A375,3,-0.10173044145023999,0.43421695071726196,0.47722856899098365
SCAMP4,Jacquere A375,3,0.30411778700901937,0.4005458607593972,0.46418336998659276
BRD8,Jacquere A375,3,-3.0614807787773377,0.005491237782714952,0.03386183508033379
SCAMP3,Jacquere A375,3,0.06933229685796086,0.4950337338068434,0.4984871297289014
SGO2,Jacquere A375,3,-0.8938166454859754,0.17888245425058136,0.3383295197497629
SCAMP2,Jacquere A375,3,-1.34088172920469,0.09929807903522589,0.25221786623364234
BRD9,Jacquere A375,4,-3.6599988037321243,0.00247275464595524,0.018168068155306177
SCAMP1,Jacquere A375,3,0.39784171316593697,0.3645697107515774,0.44967398380474166
SGPL1,Jacquere A375,3,-1.9046517245472558,0.04675593719406542,0.16730669382042304
SCAI,Jacquere A375,3,0.06452648150554123,0.4970198363483263,0.4992314275727875
BICD2,Jacquere A375,3,-0.332598138398955,0.34412669450794003,0.44187286677526466
SCAF8,Jacquere A375,3,0.06494920668617997,0.49684508999727167,0.4991976876107821
BRDT,Jacquere A375,3,-0.1930455089812293,0.3973596244009304,0.46238408939749615
SGPP1,Jacquere A375,3,-2.0637205331170616,0.03629218606344515,0.1419131618503155
SGMS1,Jacquere A375,3,-1.3806267084248294,0.09416490216168003,0.24504215190015813
SCFD2,Jacquere A375,3,0.7176653131605479,0.24813440384284674,0.38955358950653934
SCAPER,Jacquere A375,3,1.9235582571904677,0.017826335782468502,0.08567542898486956
SCARA3,Jacquere A375,3,1.1640978823644794,0.11424455180600226,0.27225462093121766
SCFD1,Jacquere A375,3,-6.55299233492818,1.6040965511397605e-20,2.3538952087575776e-19
BICRA,Jacquere A375,3,-0.9126536684009899,0.17463854625594882,0.3345964165241515
SGF29,Jacquere A375,3,-7.304787490949673,1.3567661932923558e-33,2.483970824458196e-32
SCEL,Jacquere A375,3,-1.1940085837679204,0.12085443807370287,0.27971316770134175
SCD5,Jacquere A375,3,-0.6121054905714258,0.2523067595413748,0.391724382140077
BRD2,Jacquere A375,3,-3.8957699295987585,0.0017093832575579974,0.013194399178655199
SCD,Jacquere A375,3,-7.467273495457929,6.282990783817922e-37,1.2231080866223164e-35
SGIP1,Jacquere A375,3,-0.8768604605335831,0.18277449082124608,0.3410919869627094
SCCPDH,Jacquere A375,3,-0.7043467667447392,0.22622554777855988,0.3761090572994799
SCART1,Jacquere A375,3,1.462259900677451,0.05753310697611789,0.18775684357524536
SGK1,Jacquere A375,3,1.1420962164850554,0.11955275454494062,0.2780365394279649
SCARF2,Jacquere A375,3,-0.7542339688927244,0.21294421377123743,0.36737433310771206
BRD3,Jacquere A375,3,-0.8265971394911054,0.1947119733584074,0.35177465838161315
SCARF1,Jacquere A375,3,0.22731089405036595,0.4307920701618094,0.4756661061589376
BICDL2,Jacquere A375,3,-1.3613737490874311,0.09661535022055794,0.24831408870276392
SGK2,Jacquere A375,3,-0.6695741505330619,0.23582463168836132,0.3822404812971473
SCARB2,Jacquere A375,3,-0.7201535280961383,0.22195479332536147,0.3734524396450699
BRD3OS,Jacquere A375,3,0.9366883202663444,0.17618711298734585,0.3359348448904666
SCARB1,Jacquere A375,3,-2.617851829443745,0.012456265257459607,0.06535843039021647
